PERMIT_NUMBER,NAICS_CODE,NAICS_DESC,SIC_CODE,SIC_DESC
NHNOEJ00N,,,3714,Motor Vehicle Parts And Accessories
NHNOEJ00O,,,5093,Scrap And Waste Materials
NHNOEJ00P,,,3089,Plastics Products
NHNOEJ00Q,,,3724,Aircraft Engines And Engine Parts
NHNOEJ00R,,,3357,Nonferrous Wiredrawing & Insulating
NHNOEJ00T,,,3561,Pumps And Pumping Equipment
NHNOEJ00U,,,2671,"Paper Coated & Laminated, Packaging"
NHNOEJ00V,,,4151,School Buses
NHNOEJ00W,,,3624,Carbon And Graphite Products
NHNOEJ00X,,,3674,Semiconductors And Related Devices
NHNOEJ00Y,,,3568,Power Transmission Equipment
NHNOEJ00Z,,,4212,"Local Trucking, Without Storage"
NHNOEJ010,,,3562,Ball And Roller Bearings
NHNOEJ011,,,5093,Scrap And Waste Materials
NHNOEJ012,,,2253,Knit Outerwear Mills
NHNOEJ013,,,3089,Plastics Products
NHNOEJ014,,,3429,"Hardware, Not Elsewhere Classified"
NHNOEJ015,,,2836,Biological Products Except Diagnostic
NHNOEJ016,,,5093,Scrap And Waste Materials
NHNOEJ017,,,4231,Trucking Terminal Facilities
NHNOEJ018,,,4214,Local Trucking With Storage
NHNOEJ019,,,4214,Local Trucking With Storage
NHNOEJ01A,,,4214,Local Trucking With Storage
NHNOEJ01B,,,4214,Local Trucking With Storage
NHNOEJ01D,,,3639,Household Appliances
NHNOEJ01E,,,2672,Paper Coated And Laminated
NHNOEJ01F,,,2819,Industrial Inorganic Chemicals
NHNOEJ01G,,,2752,"Commercial Printing, Lithographic"
NHNOEJ01H,,,3679,Electronic Components
NHNOEJ01I,,,3229,Pressed And Blown Glass
NHNOEJ01J,,,3728,Aircraft Parts And Equipment
NHNOEJ01K,,,2752,"Commercial Printing, Lithographic"
NHNOEJ01L,,,3484,Small Arms
NHNOEJ01M,,,4151,School Buses
NHNOEJ01O,,,4213,"Trucking, Except Local"
NHNOEJ01P,,,3555,Printing Trades Machinery
NHNOEJ01Q,,,2653,Corrugated And Solid Fiber Boxes
NHNOEJ01S,,,3728,Aircraft Parts And Equipment
NHNOEJ01T,,,3089,Plastics Products
NHNOEJ01U,,,3679,Electronic Components
NHNOEJ01V,,,3679,Electronic Components
NHNOEJ01W,,,3679,Electronic Components
NHNOEJ01X,,,2869,Industrial Organic Chemicals
NHNOEJ01Y,,,4493,Marinas
NHNOEJ020,,,3089,Plastics Products
NHNOEJ021,,,3089,Plastics Products
NHNOEJ023,,,3825,Instruments To Measure Electricity
NHNOEJ024,,,3053,"Gaskets, Packing And Sealing Devices"
NHNOEJ025,,,2299,Textile Goods
NHNOEJ026,,,2992,Lubricating Oils And Greases
NHNOEJ027,,,4225,General Warehousing And Storage
NHNOEJ028,,,5093,Scrap And Waste Materials
NHNOEJ029,,,3826,Analytical Instruments
NHNOEJ02A,,,3728,Aircraft Parts And Equipment
NHNOEJ02B,,,2899,Chemical Preparations
NHNOEJ02C,,,3672,Printed Circuit Boards
NHNOEJ02D,,,4151,School Buses
NHNOEJ02E,,,3571,Electronic Computers
NHNOEJ02F,,,4226,Special Warehousing And Storage
NHNOEJ02G,,,2752,"Commercial Printing, Lithographic"
NHNOEJ02H,,,1442,Construction Sand And Gravel
NHNOEJ02I,,,3444,Sheet Metal Work
NHNOEJ02J,,,2672,Paper Coated And Laminated
NHNOEJ02K,,,2891,Adhesives And Sealants
NHNOEJ02M,,,3674,Semiconductors And Related Devices
NHNOEJ02N,,,3812,Search And Navigation Equipment
NHNOEJ02O,,,3496,Miscellaneous Fabricated Wire Products
NHNOEJ02P,,,3365,Aluminum Foundries
NHNOEJ02Q,,,3441,Fabricated Structural Metal
NHNOEJ02R,,,4225,General Warehousing And Storage
NHNOEJ02S,,,3679,Electronic Components
NHNOEJ02T,,,3089,Plastics Products
NHNOEJ02U,,,4215,"Courier Services, Except By Air"
NHNOEJ02V,,,3053,"Gaskets, Packing And Sealing Devices"
NHNOEJ02W,,,4225,General Warehousing And Storage
NHNOEJ02X,,,3484,Small Arms
NHNOEJ02Y,,,3484,Small Arms
NHNOEJ02Z,,,3674,Semiconductors And Related Devices
NHNOEJ031,,,2759,Commercial Printing
NHNOEJ032,,,3841,Surgical And Medical Instruments
NHNOEJ033,,,3589,Service Industry Machinery
NHNOEJ034,,,3589,Service Industry Machinery
NHNOEJ035,,,5093,Scrap And Waste Materials
NHNOEJ036,,,2631,Paperboard Mills
NHNOEJ037,,,3484,Small Arms
NHNOEJ03A,,,3484,Small Arms
NHNOEJ03D,,,5093,Scrap And Waste Materials
NHNOEJ03E,,,3496,Miscellaneous Fabricated Wire Products
NHNOEJ03F,,,3299,Nonmetallic Mineral Products
NHNOEJ03G,,,3299,Nonmetallic Mineral Products
NHNOEJ03H,,,3841,Surgical And Medical Instruments
NHNOEJ03I,,,3841,Surgical And Medical Instruments
NHNOEJ03J,,,2834,Pharmaceutical Preparations
NHNOEJ03K,,,2834,Pharmaceutical Preparations
NHNOEJ03L,,,2834,Pharmaceutical Preparations
NHNOEJ03M,,,2834,Pharmaceutical Preparations
NHNOEJ03N,,,4226,Special Warehousing And Storage
NHNOEJ03O,,,2759,Commercial Printing
NHNOEJ03P,,,3585,Refrigeration And Heating Equipment
NHNOEJ03R,,,3678,Electronic Connectors
NHNOEJ03S,,,3841,Surgical And Medical Instruments
NHNOEJ03T,,,3433,"Heating Equipment, Except Electric"
NHNOEJ03U,,,3678,Electronic Connectors
NHNOEJ03V,,,3678,Electronic Connectors
NHNOEJ03X,,,3559,Special Industry Machinery
NHNOEJ03Y,,,4225,General Warehousing And Storage
NHNOEJ03Z,,,3841,Surgical And Medical Instruments
NHNOEJ040,,,3679,Electronic Components
NHNOEJ041,,,3089,Plastics Products
NHNOEJ042,,,4212,"Local Trucking, Without Storage"
NHNOEJ043,,,3841,Surgical And Medical Instruments
NHNOEJ044,,,3491,Industrial Valves
NHNOEJ045,,,3699,Electrical Equipment & Supplies
NHNOEJ046,,,3827,Optical Instruments And Lenses
NHNOEJ047,,,3812,Search And Navigation Equipment
NHNOEJ048,,,4151,School Buses
NHNOEJ049,,,4151,School Buses
NHNOEJ04A,,,4151,School Buses
NHNOEJ04B,,,4151,School Buses
NHNOEJ04C,,,4151,School Buses
NHNOEJ04D,,,4151,School Buses
NHNOEJ04E,,,3357,Nonferrous Wiredrawing & Insulating
NHNOEJ04F,,,3599,Industrial Machinery
NHNOEJ04H,,,4212,"Local Trucking, Without Storage"
NHNOEJ04I,,,4213,"Trucking, Except Local"
NHNOEJ04J,,,3728,Aircraft Parts And Equipment
NHNOEJ04K,,,4151,School Buses
NHNOEJ04L,,,3599,Industrial Machinery
NHNOEJ04M,,,3599,Industrial Machinery
NHNOEJ04N,,,3559,Special Industry Machinery
NHNOEJ04O,,,4213,"Trucking, Except Local"
NHNOEJ04P,,,3549,Metalworking Machinery
NHNOEJ04Q,,,3559,Special Industry Machinery
NHNOEJ04R,,,2821,Plastics Materials And Resins
NHNOEJ04S,,,3084,Plastics Pipe
NHNOEJ04T,,,4225,General Warehousing And Storage
NHNOEJ04U,,,3499,Fabricated Metal Products
NHNOEJ04V,,,3827,Optical Instruments And Lenses
NHNOEJ04W,,,4212,"Local Trucking, Without Storage"
NHNOEJ04X,,,3541,"Machine Tools, Metal Cutting Types"
NHNOEJ04Y,,,3357,Nonferrous Wiredrawing & Insulating
NHNOEJ04Z,,,3555,Printing Trades Machinery
NHP000001,,,3053,"Gaskets, Packing And Sealing Devices"
NHP000003,,,3841,Surgical And Medical Instruments
NHP000004,,,3069,Fabricated Rubber Products
NHP000005,,,3663,Radio & TV Communications Equipment
NHP000006,,,3499,Fabricated Metal Products
NHP000007,,,2082,Malt Beverages
NHP000008,,,2297,Nonwoven Fabrics
NHP000009,,,3724,Aircraft Engines And Engine Parts
NHP000010,,,3465,Automotive Stampings
NHP000011,,,2836,Biological Products Except Diagnostic
NHP000012,,,3562,Ball And Roller Bearings
NHP000013,,,3643,Current-Carrying Wiring Devices
NHP000014,,,2834,Pharmaceutical Preparations
NHP000015,,,3069,Fabricated Rubber Products
NHP000016,,,3484,Small Arms
NHP000017,,,3562,Ball And Roller Bearings
NHP000018,,,2082,Malt Beverages
NHP000019,,,2092,Fresh Or Frozen Prepared Fish
NHP000020,,,2834,Pharmaceutical Preparations
NHP000021,,,3471,Plating And Polishing
NHP000022,,,3842,Surgical Appliances And Supplies
NHR050001,,,3324,Steel Investment Foundries
NHR050002,,,4231,Trucking Terminal Facilities
NHR053000,,,2048,Prepared Feeds
NHR053004,,,5015,"Motor Vehicle Parts, Used"
NHR053006,,,4493,Marinas
NHR053008,,,4493,Marinas
NHR053011,,,2421,"Sawmills And Planing Mills, General"
NHR053012,,,2672,Paper Coated And Laminated
NHR053013,,,2891,Adhesives And Sealants
NHR053016,,,2499,Wood Products
NHR053017,,,4151,School Buses
NHR053018,,,4151,School Buses
NHR053019,,,4151,School Buses
NHR053020,,,4151,School Buses
NHR053021,,,4151,School Buses
NHR053022,,,4151,School Buses
NHR053023,,,4151,School Buses
NHR053025,,,5093,Scrap And Waste Materials
NHR053029,,,3672,Printed Circuit Boards
NHR053033,,,5171,Petroleum Bulk Stations & Terminals
NHR053034,,,3441,Fabricated Structural Metal
NHR053036,,,3273,Ready-Mixed Concrete
NHR053038,,,2066,Chocolate And Cocoa Products
NHR053039,,,3646,Commercial Lighting Fixtures
NHR053040,,,3548,Welding Apparatus
NHR053041,,,3724,Aircraft Engines And Engine Parts
NHR053043,,,3544,"Special Dies, Tools, Jigs & Fixtures"
NHR053044,,,4213,"Trucking, Except Local"
NHR053045,,,3053,"Gaskets, Packing And Sealing Devices"
NHR053048,,,3053,"Gaskets, Packing And Sealing Devices"
NHR053050,,,2951,Asphalt Paving Mixtures And Blocks
NHR053051,,,2951,Asphalt Paving Mixtures And Blocks
NHR053052,,,3053,"Gaskets, Packing And Sealing Devices"
NHR053053,,,2951,Asphalt Paving Mixtures And Blocks
NHR053054,,,2951,Asphalt Paving Mixtures And Blocks
NHR053055,,,2951,Asphalt Paving Mixtures And Blocks
NHR053057,,,2499,Wood Products
NHR053058,,,2951,Asphalt Paving Mixtures And Blocks
NHR053059,,,2621,Paper Mills
NHR053060,,,4522,"Air Transportation, Nonscheduled"
NHR053062,,,4581,"Airports, Flying Fields, & Services"
NHR053063,,,3732,Boat Building And Repairing
NHR053064,,,3272,Concrete Products
NHR053065,,,3273,Ready-Mixed Concrete
NHR053066,,,4581,"Airports, Flying Fields, & Services"
NHR053067,,,3273,Ready-Mixed Concrete
NHR053068,,,3273,Ready-Mixed Concrete
NHR053069,,,3273,Ready-Mixed Concrete
NHR053070,,,3273,Ready-Mixed Concrete
NHR053071,,,3273,Ready-Mixed Concrete
NHR053072,,,4213,"Trucking, Except Local"
NHR053073,,,5093,Scrap And Waste Materials
NHR053074,,,3494,Valves And Pipe Fittings
NHR053075,,,2421,"Sawmills And Planing Mills, General"
NHR053076,,,2092,Fresh Or Frozen Prepared Fish
NHR053077,,,2421,"Sawmills And Planing Mills, General"
NHR053078,,,1442,Construction Sand And Gravel
NHR053079,,,3273,Ready-Mixed Concrete
NHR053080,,,3672,Printed Circuit Boards
NHR053081,,,5171,Petroleum Bulk Stations & Terminals
NHR053082,,,5171,Petroleum Bulk Stations & Terminals
NHR053083,,,5171,Petroleum Bulk Stations & Terminals
NHR053084,,,3612,"Transformers, Except Electronic"
NHR053085,,,2421,"Sawmills And Planing Mills, General"
NHR053086,,,2099,Food Preparations
NHR053087,,,2421,"Sawmills And Planing Mills, General"
NHR053088,,,1429,Crushed And Broken Stone
NHR053089,,,2421,"Sawmills And Planing Mills, General"
NHR053090,,,3354,Aluminum Extruded Products
NHR053091,,,5093,Scrap And Waste Materials
NHR053093,,,2752,"Commercial Printing, Lithographic"
NHR053095,,,2221,"Broadwoven Fabric Mills, Manmade"
NHR053096,,,2231,"Broadwoven Fabric Mills, Wool"
NHR053097,,,2295,"Coated Fabrics, Not Rubberized"
NHR053098,,,5093,Scrap And Waste Materials
NHR053099,,,5093,Scrap And Waste Materials
NHR053100,,,4522,"Air Transportation, Nonscheduled"
NHR053101,,,3357,Nonferrous Wiredrawing & Insulating
NHR053102,,,4212,"Local Trucking, Without Storage"
NHR053103,,,4212,"Local Trucking, Without Storage"
NHR053104,,,4212,"Local Trucking, Without Storage"
NHR053105,,,2621,Paper Mills
NHR053106,,,4212,"Local Trucking, Without Storage"
NHR053107,,,2421,"Sawmills And Planing Mills, General"
NHR053108,,,4522,"Air Transportation, Nonscheduled"
NHR053109,,,4512,"Air Transportation, Scheduled"
NHR053110,,,5093,Scrap And Waste Materials
NHR053112,,,5093,Scrap And Waste Materials
NHR053113,,,5093,Scrap And Waste Materials
NHR053114,,,3053,"Gaskets, Packing And Sealing Devices"
NHR053115,,,3089,Plastics Products
NHR053116,,,3089,Plastics Products
NHR053117,,,3354,Aluminum Extruded Products
NHR053119,,,5093,Scrap And Waste Materials
NHR053120,,,4212,"Local Trucking, Without Storage"
NHR053121,,,1429,Crushed And Broken Stone
NHR053122,,,5093,Scrap And Waste Materials
NHR053123,,,4491,Marine Cargo Handling
NHR053124,,,5093,Scrap And Waste Materials
NHR053126,,,3562,Ball And Roller Bearings
NHR053128,,,2796,Platemaking Services
